region,det_crop,status,gt_crop,gt_tag,pred_name,pred_tag,ocr_text
brooklyn,brooklyn__99__crop_002,TP,brooklyn__99__crop_001,,Mbadinga's VIP,shop=beauty,Mbadinga's VIP / Mbadinga's / UNISEX SALON • AFRICAN BRAIDING / TEL: 718-221-8001
suwon,suwon__1__crop_001,TP,suwon__1__crop_001,amenity=ice_cream,baskin BR robbins,amenity=ice_cream,baskin BR robbins / TM
suwon,suwon__1__crop_002,TP,suwon__1__crop_003,,이남구 자동차,shop=car_repair,이남구 자동차 / 246-1711 / 제품문의 031-234-7740 / P
suwon,suwon__10__crop_001,TP,suwon__10__crop_002,,Burjwa,amenity=restaurant,Bur / Burjwa / jwa
suwon,suwon__10__crop_002,TP,suwon__10__crop_003,amenity=cafe,ZOO COFFEE,amenity=cafe,도심속의 동물원 / ZOO COFFEE
suwon,suwon__10__crop_003,TP,suwon__10__crop_001,shop=convenience,ELEVEN,shop=convenience,ELEVEN / ©2019 Google
suwon,suwon__100__crop_001,TP,suwon__100__crop_001,amenity=restaurant,전주콩나물국밥,amenity=restaurant,일반음식점 / 예약문의 898-5509 / 시원하고 개운한 / 전주콩나물국밥
suwon,suwon__100__crop_002,FP,,,전주동국밥,amenity=restaurant,전주동국밥 / 숯불남문 / 남문 / 남 / 학영교 / LN
suwon,suwon__11__crop_001,TP,suwon__11__crop_001,shop=beauty,천사네일,shop=beauty,아이폰 수리 / www.1004 / Future in the Nail / 천사네일 / 수원네일센타 천사네일 수원점(103호) T. 031-257-4041
suwon,suwon__12__crop_001,TP,suwon__12__crop_001,shop=hairdresser,JS미용재료,shop=beauty,JS미용재료 / T. 254-7722
suwon,suwon__13__crop_001,TP,suwon__13__crop_002,amenity=restaurant,벽나은감자탕,amenity=restaurant,AX / 벽나은감자탕 / 은감자탕 / MT
suwon,suwon__13__crop_002,TP,suwon__13__crop_001,shop=bakery,Chou,shop=bakery,Chou / Cake House
suwon,suwon__14__crop_001,TP,suwon__14__crop_001,amenity=internet_cafe,에이스 PC,amenity=internet_cafe,에이스 PC / 스포츠토토·바둑이·포커·고스톱
suwon,suwon__15__crop_001,TP,suwon__15__crop_001,shop=hairdresser,커리어 헤어 디자인,shop=hairdresser,HAIR 커리어 헤어 디자인 / 커리어 / CARE / 피부예약상담 / Beauty for you
suwon,suwon__15__crop_002,FP,,,호텔 한 E 텔,tourism=hotel,호텔 / 한 / E / 텔
suwon,suwon__16__crop_001,TP,suwon__16__crop_001,amenity=parking,골드문주차장,amenity=parking,골드문주차장
suwon,suwon__17__crop_001,TP,suwon__17__crop_001,amenity=bar,포장마차,amenity=bar,포장마차 / 마치 / 야광
suwon,suwon__18__crop_001,TP,suwon__18__crop_001,shop=laundry,삼정세탁,shop=laundry,삼정세탁
suwon,suwon__19__crop_001,FP,,,권은,office=company,권은 / T6-8
suwon,suwon__19__crop_002,TP,suwon__19__crop_001,shop=clothes,이지비아,shop=clothes,이지비아 / Total fashion / Google
suwon,suwon__2__crop_001,TP,suwon__2__crop_003,shop=mobile_phone,WORLD,office=company,WORLD
suwon,suwon__2__crop_002,TP,suwon__2__crop_004,amenity=karaoke_box,LaLa COIN,amenity=karaoke_box,LaLa / COIN
suwon,suwon__2__crop_003,TP,suwon__2__crop_001,,,shop=mobile_phone,장례식장 / 가입문의 / 즉시개통
suwon,suwon__2__crop_004,TP,suwon__2__crop_002,shop=mobile_phone,WORLD,office=company,WORLD
suwon,suwon__2__crop_005,FP,,,SK telecom,shop=mobile_phone,SK telecom / 공식 인증 대리점
suwon,suwon__2__crop_006,FP,,,WORLD,shop=mobile_phone,SK telecom / WORLD
suwon,suwon__20__crop_001,TP,suwon__20__crop_001,amenity=pharmacy,권약국,amenity=pharmacy,권약국
suwon,suwon__20__crop_002,TP,suwon__20__crop_002,amenity=pharmacy,권약국,amenity=pharmacy,권약국 / T6-8490
suwon,suwon__20__crop_003,FP,,,타이 나관,amenity=restaurant,타이 / 최 / 나관
suwon,suwon__21__crop_001,TP,suwon__21__crop_001,amenity=restaurant,태평갈매기,amenity=restaurant,태평갈매기 / 일반음식점
suwon,suwon__22__crop_001,FP,,,하늬,shop=beauty,하늬 / 달려라! 하늬 / 화장품·향수
suwon,suwon__23__crop_001,TP,suwon__23__crop_001,amenity=cafe,백학다방,amenity=cafe,백학다방 / T.256-7781 지하
suwon,suwon__24__crop_001,TP,suwon__24__crop_001,,예일음악사,shop=mobile_phone,SPEED 011 / 이동통신 / OneShot 018 / 신세기통신 예일음악사 / LG 019 PCS / T. 255-5538
suwon,suwon__25__crop_001,TP,suwon__25__crop_001,amenity=cafe,로맨틱 커피숍,amenity=cafe,로맨틱 커피숍 / 커피숍 / 맥주 / 호프
suwon,suwon__25__crop_002,TP,suwon__25__crop_002,amenity=pharmacy,니모,amenity=pharmacy,니모 / 모범약국
suwon,suwon__26__crop_001,TP,suwon__26__crop_001,tourism=hotel,조이,tourism=hotel,조이모텔 / 조이
suwon,suwon__27__crop_001,FP,,,슬민,office=company,즉 / 슬민
suwon,suwon__27__crop_002,TP,suwon__27__crop_001,amenity=fast_food,한일통닭,amenity=restaurant,© 2021 Google / 한일통닭
suwon,suwon__28__crop_001,TP,suwon__28__crop_001,amenity=restaurant,설미순대국,amenity=restaurant,1 / 설미순대국 / 설인 / OL / T.254-7478
suwon,suwon__28__crop_002,FP,,,,shop=hardware,가스 주입 / 천장형 에어컨
suwon,suwon__28__crop_003,FP,,,한일동,office=company,© 2021 Google / 한일동
suwon,suwon__29__crop_001,TP,suwon__29__crop_001,tourism=hotel,MALU,tourism=hotel,MALU / HOTEL
suwon,suwon__3__crop_001,FP,,,상록,amenity=restaurant,상록 / 고객의 건강을 생각하는 상록 FC / 왕해물
suwon,suwon__3__crop_002,FP,,,돼랑,amenity=restaurant,돼랑 / 돼랑
suwon,suwon__3__crop_003,TP,suwon__3__crop_001,amenity=restaurant,돼랑,amenity=restaurant,"돼랑 / KBS ""생방송 세상의아침"" / 생방송세 / 돼랑 / 차갈의"
suwon,suwon__31__crop_001,TP,suwon__31__crop_001,amenity=restaurant,두부해물마을,amenity=restaurant,두부해물마을 / 최가네 / 단체예약환영
suwon,suwon__32__crop_001,TP,suwon__32__crop_001,amenity=restaurant,신바람돼지주물럭,amenity=restaurant,연회석완비 / 신바람돼지주물럭 / 신바람돼지주 / 일반음식점
suwon,suwon__33__crop_001,TP,suwon__33__crop_001,shop=car_repair,동수원모터스,shop=motorcycle,하우주 스즈키 수원대리점 / W / 동수원모터스 T.211-7120 SUZUKI
suwon,suwon__33__crop_002,FP,,,가마솥,amenity=restaurant,가마솥 / D / T.217
suwon,suwon__33__crop_003,FP,,,동수원모터스,shop=motorcycle,W 하우주 스즈키 수원대리점 / 동수원모터스 T.211-7120 SUZUKI
suwon,suwon__34__crop_001,TP,suwon__34__crop_001,amenity=restaurant,예감!,amenity=restaurant,www.jokgalbi.co.kr / 예감! / 쪽갈비전문점 / 쪽갈비전 / 매탄점 일반음식점
suwon,suwon__35__crop_001,TP,suwon__35__crop_001,amenity=restaurant,용인 전통 순대국,amenity=restaurant,24시 / 용인 / 전통 순대국 / 매탄점 031-213-5279
suwon,suwon__36__crop_001,TP,suwon__36__crop_001,amenity=restaurant,대구반야월막창,amenity=restaurant,대구에서 왔습니다! / 대구반야월막창 / 매탄점
suwon,suwon__36__crop_002,TP,suwon__36__crop_002,amenity=bar,노래하는 포장마차,amenity=bar,"노래하는 포장마차 / 지하철 / 호프, 소주, 막걸리, 맥주"
suwon,suwon__37__crop_001,TP,suwon__37__crop_001,amenity=restaurant,미가락,amenity=restaurant,미가락
suwon,suwon__37__crop_002,TP,suwon__37__crop_002,amenity=restaurant,육회한 남자,amenity=restaurant,吳 / 육회한 남자 / 味吳印家
suwon,suwon__37__crop_003,FP,,,,office=building,지도(제목 없음) / 지도에 대한 설명을 입력하세요.
suwon,suwon__37__crop_004,FP,,,빙어나라,amenity=restaurant,빙어나라 / www.ikanara.com 세인
suwon,suwon__37__crop_005,FP,,,정육식당,amenity=restaurant,정육식당 / T.2 / Meat / Restaurant
suwon,suwon__38__crop_001,TP,suwon__38__crop_001,,우리가사랑하는동네,amenity=cafe,우리가사랑하는동네 / M
suwon,suwon__39__crop_001,TP,suwon__39__crop_001,amenity=restaurant,형제감자탕,amenity=restaurant,형제감자탕 / 형제감자탕 / 031-214-3716
suwon,suwon__4__crop_001,TP,suwon__4__crop_001,,동태탕 왕해물찜,amenity=restaurant,동태탕 / 왕해물찜 / T. 252-0678
suwon,suwon__40__crop_001,TP,suwon__40__crop_001,amenity=bar,Bobos,amenity=bar,BAR / Bobos
suwon,suwon__41__crop_001,TP,suwon__41__crop_001,amenity=restaurant,한라돈,amenity=restaurant,한라돈 / 단체예약: 215-9662
suwon,suwon__41__crop_002,FP,,,,amenity=restaurant,
suwon,suwon__41__crop_003,FP,,,구전호프,amenity=bar,구전호프 / PALACE HOP
suwon,suwon__42__crop_001,TP,suwon__42__crop_003,amenity=restaurant,아리랑,amenity=bar,횟즙 / 춤 / 아리랑 / 빈대떡
suwon,suwon__42__crop_002,TP,suwon__42__crop_001,amenity=bar,Bobos,amenity=bar,BAR / Bobos
suwon,suwon__42__crop_003,TP,suwon__42__crop_002,amenity=restaurant,독리아 쪽보쌈,amenity=restaurant,독리아 쪽보쌈
suwon,suwon__43__crop_001,TP,suwon__43__crop_001,amenity=restaurant,통큰해물,amenity=restaurant,통큰해물 / T.215-1188
suwon,suwon__44__crop_001,TP,suwon__44__crop_001,amenity=cafe,세렌디피티,amenity=cafe,셀프 / 빨래방 / Coffee / Sandwich / Take-out / 세렌디피티 / serendipity
suwon,suwon__44__crop_002,FP,,,만화방,shop=books,만화방 / 매탄점
suwon,suwon__45__crop_001,TP,suwon__45__crop_002,amenity=restaurant,부부식당,amenity=restaurant,부부식당 / (구.부부분식) 212-5563 일반음식점
suwon,suwon__45__crop_002,TP,suwon__45__crop_001,amenity=restaurant,여왕통골뱅이,amenity=restaurant,여왕통골뱅이 / T. 212-3382
suwon,suwon__45__crop_003,FP,,,,office=company,사무소 / 숙
suwon,suwon__46__crop_001,TP,suwon__46__crop_002,shop=hairdresser,Day,shop=hairdresser,디자인 컷 / 클리닉펌 / Hair / Day
suwon,suwon__46__crop_002,TP,suwon__46__crop_001,amenity=restaurant,김밥친구,amenity=restaurant,24 / 김밥친구 / 시영업 / 김밥 친구 군 김밥 친구 양
suwon,suwon__47__crop_001,TP,suwon__47__crop_002,office=estate_agent,굿모닝,office=estate_agent,공인중개사 / 굿모닝 / 사무소 / 등록번호:가3682-1400대표:박경은 / T.217-0030
suwon,suwon__48__crop_001,TP,suwon__48__crop_001,amenity=restaurant,황소고집,amenity=restaurant,황소고집 / 한우곱창구이전문점 / 한우곱창 / 한우 / 창업문의 (031)216-8253 T.031-8002-8523
suwon,suwon__48__crop_002,TP,suwon__48__crop_002,amenity=restaurant,또또,amenity=restaurant,숯불구이 맛 / 또 / 또 / 불날개 닭발 / 치 / 킨 / 포장·배달 213-8792
suwon,suwon__49__crop_001,TP,suwon__49__crop_001,shop=hardware,세진상사,shop=hardware,전기 / 전철물 / 세진상사 / 기물 / 건축자재
suwon,suwon__50__crop_001,TP,suwon__50__crop_002,shop=beauty,지지베네일,shop=beauty,G.G.Be / G.G / 지지베네일 / cafe.naver.ggbenail T.216-2585
suwon,suwon__50__crop_002,TP,suwon__50__crop_001,shop=hairdresser,조순 헤어샵,shop=hairdresser,조순 헤어샵 / 조순헤 / 조순헤어샵
suwon,suwon__51__crop_001,TP,suwon__51__crop_001,office=estate_agent,비전,office=estate_agent,비전 공인중개사 / 사무소
suwon,suwon__52__crop_001,TP,suwon__52__crop_001,shop=hairdresser,모나리자,shop=hairdresser,모나리자 / 미용실 / 2 F
suwon,suwon__53__crop_001,TP,suwon__53__crop_001,amenity=restaurant,수촌치킨,amenity=fast_food,FRIED&HOF / 수촌치킨 / SooChon / 수제치킨전문점 CHICREN 매산점 T. 248-3618
suwon,suwon__54__crop_001,TP,suwon__54__crop_001,amenity=restaurant,본촌만두,amenity=restaurant,본촌만두 / 괴냉면 / 본촌만두 / 가맹점문의 포장.배달 / T.302-7157 / 수원역1호점
suwon,suwon__55__crop_001,TP,suwon__55__crop_001,amenity=fast_food,동대문 엽기떡볶이,amenity=restaurant,때 / 불닭발 / 동대문 / 엽기떡볶이
suwon,suwon__56__crop_001,TP,suwon__56__crop_001,,삼아,shop=clothes,삼아 / 주단.이불 / 이불 / 버티칼 / 커텐 / / 혼수용품 / TEL.252-6686
suwon,suwon__57__crop_001,TP,suwon__57__crop_001,amenity=pharmacy,약,amenity=pharmacy,약
suwon,suwon__58__crop_001,TP,suwon__58__crop_002,amenity=restaurant,한솥,amenity=restaurant,한솥 / 따끈한 도시락 / T.258-0061
suwon,suwon__58__crop_002,TP,suwon__58__crop_001,shop=clothes,BYC,shop=clothes,역전BYC / BYC 비와이씨
suwon,suwon__58__crop_003,FP,,,,amenity=fast_food,수제치킨전문점
suwon,suwon__59__crop_001,FP,,,(주)이아이엔,office=company,4F (주)이아이엔 / TATTOO헤나 / 저수쿵룽 황금의집 남성컷 / 콩나물국밥 / 웰 치과
suwon,suwon__59__crop_002,FP,,,영광피,office=company,영광피 / TEL. 235-29
suwon,suwon__6__crop_001,FP,,,Food Depot,amenity=restaurant,즉 / 김밥 / Food Depot / FD프랜차이즈 / 가맹점 모집 225-8111 / TEL.
suwon,suwon__6__crop_002,FP,,,팡팡,amenity=bar,스트레스 / 팡팡 / 날려보자!!
suwon,suwon__6__crop_003,FP,,,,office=company,제외(세부보수)
suwon,suwon__6__crop_004,TP,suwon__6__crop_001,,노리존,amenity=internet_cafe,디스코팡팡 / 디스코 / NORI / ZONE / 노리존 / www.norizone.net
suwon,suwon__60__crop_001,TP,suwon__60__crop_001,amenity=pharmacy,한빛약국,amenity=pharmacy,한빛약국
suwon,suwon__60__crop_002,TP,suwon__60__crop_002,amenity=pharmacy,약,amenity=pharmacy,약
suwon,suwon__61__crop_001,TP,suwon__61__crop_002,amenity=restaurant,전수콩나물국밥,amenity=restaurant,콩나물국밥 / 콩나물국밥 / 헤어아토 전수콩나물국밥
suwon,suwon__61__crop_002,TP,suwon__61__crop_001,amenity=restaurant,전주콩나물 황금의집,amenity=restaurant,전주콩나물 황금의집 (주)이아이엔 / 나물 황금의집 / TATTOO헤나 / 콩나물국밥 수원행복직업소개 / 귀금속전문점 / 수원역점 244-9996 244-8348 2F 웰치과
suwon,suwon__62__crop_001,TP,suwon__62__crop_002,amenity=pharmacy,권약국,amenity=pharmacy,권약국
suwon,suwon__62__crop_002,TP,suwon__62__crop_001,amenity=pharmacy,권약국,amenity=pharmacy,권약국
suwon,suwon__63__crop_001,TP,suwon__63__crop_001,amenity=restaurant,산이내린밥상 고드레,amenity=restaurant,산.이.내.린.밥.상 고드레 밥집 / P / P산.이.내.린.밥.상
suwon,suwon__64__crop_001,TP,suwon__64__crop_001,amenity=restaurant,곤드레 밥집,amenity=restaurant,곤드레 밥집 / 산길
suwon,suwon__65__crop_001,TP,suwon__65__crop_001,office=estate_agent,마이홈 대우,office=estate_agent,마이홈 / 대우 / 공인중개사 / 오영참 사무소
suwon,suwon__65__crop_002,FP,,,건우,office=company,건우 / 공 / VALE
suwon,suwon__66__crop_001,TP,suwon__66__crop_001,office=estate_agent,대우 마이홈 오영창 사무소,office=estate_agent,대우 마이홈 / 공인중개사 / 오영창 사무소
suwon,suwon__66__crop_002,TP,suwon__66__crop_002,shop=clothes,명우,shop=car_repair,명우 / 구분 / VALENTI / 판금집 / 이매의 정밀 직수입
suwon,suwon__67__crop_001,FP,,,어부돈가,amenity=restaurant,어부돈가 / 보 / Korean Restaurant
suwon,suwon__68__crop_001,TP,suwon__68__crop_001,shop=clothes,VALENTI,shop=clothes,VALENTI 편집샵 / 이태리 명품 직수입 / 意大利名牌
suwon,suwon__68__crop_002,FP,,,마이홈,office=estate_agent,마이홈 / 공인중개사 / 오성동 사무소
suwon,suwon__69__crop_001,FP,,,업체,shop=car_repair,업체 / 사 / 정비
suwon,suwon__69__crop_002,TP,suwon__69__crop_001,shop=car_repair,신성,shop=car_repair,신성 / 자동차 / 정비 / 정비 / TEL238-1311
suwon,suwon__7__crop_001,TP,suwon__7__crop_001,shop=clothes,샤랄라 Brush,shop=beauty,손톱 / Il. / sharalla Brush / Brush / 샤랄라 Brush T.2
suwon,suwon__70__crop_001,TP,suwon__70__crop_001,shop=car_repair,신성공업사,shop=car_repair,지정업체 / 손해보험사 / 자동차 / 신성공업사 / 신성공업사 / 검사대행 / 경정비 / 특수열처리
suwon,suwon__72__crop_001,TP,suwon__72__crop_001,amenity=restaurant,골목집,amenity=restaurant,골목집
suwon,suwon__73__crop_001,FP,,,목집,amenity=restaurant,목집
suwon,suwon__73__crop_002,TP,suwon__73__crop_002,amenity=restaurant,유치회관,amenity=restaurant,출원:0002054호 / 유치회관 / 일반음식점
suwon,suwon__73__crop_003,TP,suwon__73__crop_001,amenity=restaurant,원조,amenity=restaurant,40년 전통의 맛 / 원조 / 해장국·수육
suwon,suwon__74__crop_001,TP,suwon__74__crop_001,amenity=restaurant,세종 세,amenity=restaurant,세종 세 / 4900원 / 순대국
suwon,suwon__75__crop_001,TP,suwon__75__crop_001,amenity=school,교육그룹 정진,amenity=school,교육상담 / 교육그룹 정진 / First Class
suwon,suwon__76__crop_001,TP,suwon__76__crop_002,amenity=karaoke_box,럭셔리노래방,amenity=karaoke_box,럭 / 럭셔리노래방 / 시티
suwon,suwon__76__crop_002,TP,suwon__76__crop_001,shop=beauty,24시 정통마사지,shop=beauty,24시 정통마사지 / Massage shop / 회원제 쿠폰사용시 특별할인 / 예약: 231-2144
suwon,suwon__78__crop_001,TP,suwon__78__crop_001,tourism=hotel,스타일,tourism=hotel,모텔 스타일주차장 / 모텔 스타일주차장 / 스타일주차장
suwon,suwon__8__crop_001,TP,suwon__8__crop_001,amenity=pharmacy,경훈약국,amenity=pharmacy,경훈약국
suwon,suwon__80__crop_001,FP,,,기사식당,amenity=restaurant,기사식당
suwon,suwon__80__crop_002,TP,suwon__80__crop_001,,카스톡스,amenity=bar,Cass / Tok's! / 생맥주전문점 / 카스톡스 체인본부 / 인계본점
suwon,suwon__81__crop_001,FP,,,시골집,amenity=restaurant,시골집 / 시골집 / T 233-2453
suwon,suwon__81__crop_002,FP,,,LION PC,amenity=internet_cafe,LION PC / PC
suwon,suwon__82__crop_001,FP,,,시골집,amenity=restaurant,시골집 / T / 시골집 T233-2453 / T
suwon,suwon__83__crop_001,TP,suwon__83__crop_001,amenity=restaurant,시온성,amenity=restaurant,Chinese restaurant / 시온성 / 중국요리전문점
suwon,suwon__84__crop_001,TP,suwon__84__crop_001,shop=furniture,,shop=furniture,가구 / 엔틱 / 수입 / 수입
suwon,suwon__85__crop_001,TP,suwon__85__crop_001,amenity=restaurant,대게나라,amenity=restaurant,대게나라 수원점 239-711 / 대게나라 / 대게/킹크랩/랍스터
suwon,suwon__86__crop_001,TP,suwon__86__crop_001,shop=furniture,,shop=furniture,수입 / 엔틱 / 가구
suwon,suwon__86__crop_002,TP,suwon__86__crop_002,shop=furniture,VERONA전세관,shop=furniture,wilpiano / wilpiano / 엔틱 / 전세관 / VERONA전세관 / 9449 / 223 / korea.co.kr / verona
suwon,suwon__87__crop_001,TP,suwon__87__crop_001,tourism=hotel,HOTEL ILMARE,tourism=hotel,HOTEL ILMARE
suwon,suwon__88__crop_001,FP,,,영수사,shop=clothes,영수사 / 武
suwon,suwon__89__crop_001,TP,suwon__89__crop_001,amenity=parking,유료주차장,amenity=parking,P유료주차장 / P유료주차장 / T:233-7790
suwon,suwon__9__crop_001,TP,suwon__9__crop_001,amenity=fast_food,이삭 토스트,amenity=restaurant,TOAST& / COFFEE / Isaac / 이삭 토스트&커피
suwon,suwon__9__crop_002,TP,suwon__9__crop_002,,시골밥집,amenity=restaurant,시골밥집 / 라벤더 / 2호점 T.243-9117 / 네일아트 & 속눈썹연장
suwon,suwon__90__crop_001,TP,suwon__90__crop_001,shop=hairdresser,가르마,shop=hairdresser,가르마 Garma Hair 두피탈모센터 / Garma Hair / Hair / 031 267 0895
suwon,suwon__91__crop_001,TP,suwon__91__crop_001,amenity=restaurant,바지락촌,amenity=restaurant,BUAN BAJIRAK CHON / 바지락촌 / 부안 바지락촌 / 부안 / 바지락요
suwon,suwon__92__crop_001,TP,suwon__92__crop_001,amenity=restaurant,신촌옥,amenity=restaurant,본점 신촌옥 / 신촌옥설렁탕해장국 / 설렁탕 / 설렁탕 해장국 / 해장국 / 1811 / 24시영업
suwon,suwon__93__crop_001,TP,suwon__93__crop_001,,The 한우 Grill,amenity=restaurant,The 한우 Grill / The / 참숯한우전문점 / KOREA / THE GRILL T.239-1010 2F / aura THE GRILL T.2 / PREMIUM MULTI
suwon,suwon__93__crop_002,TP,suwon__93__crop_002,shop=clothes,프리미엄멀티샵,shop=clothes,SHOP / MULTI / PREMIUM / 프리미엄멀티샵
suwon,suwon__94__crop_001,FP,,,한우 Grill,amenity=restaurant,한우 Grill / Grill / RANT 참숯한우전문점 / 9-1010 / 2F
suwon,suwon__94__crop_002,TP,suwon__94__crop_001,shop=beauty,라미 웨당쥬얼리,shop=jewelry,라미 웨당쥬얼리 / SHOP
suwon,suwon__94__crop_003,FP,,,JM MULTI SHOP,shop=beauty,JM / MULTI / SHOP / 프리미엄멀티샵
suwon,suwon__96__crop_001,FP,,,,shop=car_repair,판금.도장 보험처리전문 / 전문 / 검사대행
suwon,suwon__96__crop_002,FP,,,,amenity=restaurant,
suwon,suwon__96__crop_003,TP,suwon__96__crop_001,shop=car_repair,르노삼성자동차 인계점,shop=car_repair,SAMSUNG / 르노삼성자동차 인계점 / 자동차보험너
suwon,suwon__97__crop_001,TP,suwon__97__crop_001,amenity=restaurant,호찌성 끼레 어간비,amenity=restaurant,호찌성 / 끼레 / 어간비 / 본점 / 출원번호 41-2011-0004940 가영점문의 031 238 8565
suwon,suwon__98__crop_001,TP,suwon__98__crop_001,amenity=restaurant,어구,amenity=restaurant,호박찜 / 닭볶음 / 어구 / 어규 / 본점 / 가맹점문의 031 238 8565
suwon,suwon__99__crop_001,TP,suwon__99__crop_001,amenity=restaurant,,amenity=restaurant,©2019 Google / RESTAURANT
