region,det_crop,status,gt_crop,gt_tag,pred_name,pred_tag,ocr_text
brooklyn,brooklyn__93__crop_001,TP,brooklyn__93__crop_001,shop=hairdresser,AMINATA BRAIDING • STYLING AND UNISEX HAIR SALON,shop=hairdresser,AMINATA / BRAIDING • STYLING / AND UNISEX HAIR SALON / PHONE: 718-953-3950 / 646-243-4617 / MON-SAT 9:00 AM / 7:00 PM / 
brooklyn,brooklyn__93__crop_002,FP,,,Original RICK JAMAICAN AMERICAN RESTAURANT,amenity=restaurant,Original / RICK / JAMAICAN AMERICAN RESTAURANT
brooklyn,brooklyn__94__crop_001,TP,brooklyn__94__crop_002,amenity=restaurant,NEW PEOPLE'S RESTAURANT,amenity=restaurant,NEW PEOPLE'S RESTAURANT / CHINESE FOOD TO TAKE OUT / 1505 Fulton St / TEL:718-493-0334
brooklyn,brooklyn__94__crop_002,TP,brooklyn__94__crop_001,amenity=restaurant,RICKY Y'S JAMAICAN,amenity=restaurant,1503 / RICKY / Y'S / JAMAICAN
brooklyn,brooklyn__94__crop_003,TP,brooklyn__94__crop_003,shop=hardware,WE CUT KEYS,shop=hardware,718.230.5254 / WE CUT KEYS / HARDWARE / & DISCOUNT
brooklyn,brooklyn__95__crop_001,TP,brooklyn__95__crop_002,shop=hardware,FULTON HOME CENTER,shop=hardware,718.230.5254 WE CUT KEYS FULTON HOME CENTER WE CUT SHADES 1507 / HARDWARE / & DISCOUNT / NG • ELECTRICAL SUPPLIES • APPL
brooklyn,brooklyn__95__crop_002,TP,brooklyn__95__crop_001,amenity=restaurant,NEW PEOPLE'S RESTAURANT,amenity=restaurant,NEW PEOPLE'S RESTAURANT / CHINESE FOOD TO TAKE OUT / 1505 Fulton St TEL:718-493-0334
brooklyn,brooklyn__96__crop_001,TP,brooklyn__96__crop_001,shop=convenience,Rockaway GOURMET DELI & GRILL,shop=smoke_shop,Rockaway / GOURMET DELI & GRILL
brooklyn,brooklyn__97__crop_001,TP,brooklyn__97__crop_003,shop=convenience,Rockaway GOURMET DELI & GRILL,shop=smoke_shop,Rockaway / GOURMET DELI & GRILL
brooklyn,brooklyn__97__crop_002,TP,brooklyn__97__crop_002,shop=beauty,New Pro NAILS Inc.,shop=beauty,New Pro / NAILS / Inc. / 1494 Fulton 718-467-5516
brooklyn,brooklyn__97__crop_003,TP,brooklyn__97__crop_001,shop=beauty,K&M BEAUTY SUPPLY,shop=beauty,K&M / 2024 Google / BEAUTY SUPPLY / INC. / 1496
brooklyn,brooklyn__98__crop_001,FP,,,HIGH UNIVERSE,amenity=cafe,HIGH / UNIVERSE
brooklyn,brooklyn__98__crop_002,TP,brooklyn__98__crop_001,shop=supermarket,BARGAINLAND,shop=convenience,STORES / DEPARTMENT / BARGAINLAND / 718-221-2240 / BARGAINLAND
brooklyn,brooklyn__98__crop_003,TP,brooklyn__98__crop_003,shop=beauty,New Pro NAILS Inc.,shop=beauty,New Pro / NAILS Inc. / 1494 Fulton / 718-467-5516 / 1494 Fulton
brooklyn,brooklyn__98__crop_004,TP,brooklyn__98__crop_002,shop=beauty,K&M BEAUTY SUPPLY INC.,shop=beauty,K&M / 2024 Google / BEAUTY SUPPLY INC. / 1496
brooklyn,brooklyn__98__crop_005,FP,,,9¢,shop=convenience,89 / 9¢
brooklyn,brooklyn__99__crop_001,FP,,,SUN F,shop=supermarket,SUN F / 1513 WHOLESALE
brooklyn,brooklyn__99__crop_002,TP,brooklyn__99__crop_001,,Mbadingga's VIP,shop=beauty,Mbadingga's VIP / UNISEX SALON • AFRICAN BRAIDING / TEL: 718-221-8001 / 1509
suwon,suwon__1__crop_001,TP,suwon__1__crop_001,amenity=ice_cream,baskin BR robbins,amenity=ice_cream,baskin BR robbins / TM
suwon,suwon__1__crop_002,TP,suwon__1__crop_003,,금오,shop=car_repair,"다 / 246-1711 / 금오 / 제연문의 031-234-7740 / 매매, 중고차매매"
suwon,suwon__10__crop_001,TP,suwon__10__crop_002,,Burżwa,amenity=bar,Burżwa.
suwon,suwon__10__crop_002,TP,suwon__10__crop_003,amenity=cafe,ZOO COFFEE,amenity=cafe,도심속의 동물원 / ZOO COFFEE
suwon,suwon__10__crop_003,TP,suwon__10__crop_001,shop=convenience,ELEVEN,shop=convenience,ELEVEN / ®
suwon,suwon__100__crop_001,TP,suwon__100__crop_001,amenity=restaurant,전주콩나물국밥,amenity=restaurant,일반음식점 / 예약문의 898-5509 시원하고 개운한 / 전주콩나물국밥
suwon,suwon__100__crop_002,FP,,,흥남문,amenity=restaurant,흥남문
suwon,suwon__11__crop_001,TP,suwon__11__crop_001,shop=beauty,천사네일,shop=beauty,리 / 년   원수 / www.1004 / 동 / Future in the Nail / 천사네일 / 수원네일센타 천사네일 수원점(103호) T. 031-257-4041
suwon,suwon__12__crop_001,TP,suwon__12__crop_001,shop=hairdresser,JS미용재료,amenity=pharmacy,JS미용재료 / T. 254-7722
suwon,suwon__13__crop_001,TP,suwon__13__crop_002,amenity=restaurant,김자탕,amenity=restaurant,AN / C김자탕 / 유습
suwon,suwon__13__crop_002,TP,suwon__13__crop_001,shop=bakery,Chou Cake House,shop=bakery,Chou / Cake House
suwon,suwon__14__crop_001,TP,suwon__14__crop_001,amenity=internet_cafe,에이스 PC,amenity=internet_cafe,에이스 PC / 스포츠토토·바둑이·포커·고스톱
suwon,suwon__15__crop_001,TP,suwon__15__crop_001,shop=hairdresser,HAIR 커리어 헤어 디자인,shop=hairdresser,HAIR 커리어 헤어 디자인 / CARE / 피부예약상담 / Beauty for you / 010.9166.5725  010.5687.3099
suwon,suwon__15__crop_002,FP,,,카페,amenity=cafe,
suwon,suwon__16__crop_001,TP,suwon__16__crop_001,amenity=parking,골드문주차장,amenity=parking,골드문주차장
suwon,suwon__17__crop_001,TP,suwon__17__crop_001,amenity=bar,포장마치,amenity=bar,포장마치 / 야광
suwon,suwon__18__crop_001,TP,suwon__18__crop_001,shop=laundry,삼정세탁,shop=laundry,삼정세탁 / 43-0243
suwon,suwon__19__crop_001,FP,,,권오,shop=optician,권오 / T6-8
suwon,suwon__19__crop_002,TP,suwon__19__crop_001,shop=clothes,トータルファッション,shop=clothes,b トータルファッション / Total fashion / © 2022 Google
suwon,suwon__2__crop_001,TP,suwon__2__crop_003,shop=mobile_phone,WORLD,shop=jewelry,WORLD
suwon,suwon__2__crop_002,TP,suwon__2__crop_004,amenity=karaoke_box,Lal.a*COIN,amenity=karaoke_box,Lal.a*COIN
suwon,suwon__2__crop_003,TP,suwon__2__crop_001,,가이전문,shop=mobile_phone,장 / 수 / 가이전문 / 즉시개통
suwon,suwon__2__crop_004,TP,suwon__2__crop_002,shop=mobile_phone,WORLD,shop=jewelry,WORLD
suwon,suwon__2__crop_005,FP,,,SK telecom,shop=mobile_phone,SK telecom / 공식 인증 대리점
suwon,suwon__2__crop_006,FP,,,WORLD,shop=mobile_phone,SK telecom / 공식 인증 대리점 / WORLD
suwon,suwon__20__crop_001,TP,suwon__20__crop_001,amenity=pharmacy,권약,shop=pharmacy,권약 / 국
suwon,suwon__20__crop_002,TP,suwon__20__crop_002,amenity=pharmacy,권약국,amenity=pharmacy,권약국
suwon,suwon__20__crop_003,FP,,,경습나,shop=clothes,경습나
suwon,suwon__21__crop_001,TP,suwon__21__crop_001,amenity=restaurant,태평갈매기,amenity=restaurant,태평갈매기
suwon,suwon__22__crop_001,FP,,,달려라! 하늬,shop=beauty,달려라! 하늬 / 화장품·향수
suwon,suwon__23__crop_001,TP,suwon__23__crop_001,amenity=cafe,백학다방,amenity=cafe,백학다방 / T.256-7781 지하 / 백학다방
suwon,suwon__24__crop_001,TP,suwon__24__crop_001,,SPEED,amenity=internet_cafe,SPEED / 011 이동통신 / 한슬PCS / OneShot 018 / 신세기통신 017 예일음악사 / LG 019 PCS / T.255-5538
suwon,suwon__25__crop_001,TP,suwon__25__crop_001,amenity=cafe,로맨틱 커피숍,amenity=cafe,로맨틱 커피숍 / 맥주 호프
suwon,suwon__25__crop_002,TP,suwon__25__crop_002,amenity=pharmacy,모범약국,amenity=pharmacy,모범약국
suwon,suwon__26__crop_001,TP,suwon__26__crop_001,tourism=hotel,조이모텔,tourism=hotel,조이모텔 / 조이모텔
suwon,suwon__27__crop_001,FP,,,섬인,amenity=bar,e / G / e / 섬인
suwon,suwon__27__crop_002,TP,suwon__27__crop_001,amenity=fast_food,한일통닭,amenity=restaurant,2021 Google / 한일통닭
suwon,suwon__28__crop_001,TP,suwon__28__crop_001,amenity=restaurant,설미순대국,amenity=restaurant,1 / 설미순대국
suwon,suwon__28__crop_002,FP,,,가스주,shop=convenience,가 / 스 / 주
suwon,suwon__28__crop_003,FP,,,한일동,office=company,2021 Google / 한일동
suwon,suwon__29__crop_001,TP,suwon__29__crop_001,tourism=hotel,MALU HOTEL,tourism=hotel,MALU HOTEL
suwon,suwon__3__crop_001,FP,,,상복FC,amenity=restaurant,뽑 / 고래목 건강을 생각하는 상복FC / 왕해물
suwon,suwon__3__crop_002,FP,,,항돼랑,amenity=restaurant,항 / 돼 / 랑
suwon,suwon__3__crop_003,TP,suwon__3__crop_001,amenity=restaurant,성봉돼랑,amenity=restaurant,성봉돼랑 / 생방송 세상의아침 / 3-1194 / 돼랑
suwon,suwon__31__crop_001,TP,suwon__31__crop_001,amenity=restaurant,두부해물마을,amenity=restaurant,두부해물마을 / 최가네 / (031)211-5063/ 단체예약환영
suwon,suwon__32__crop_001,TP,suwon__32__crop_001,amenity=restaurant,신바람돼지주물럭,amenity=restaurant,연회석완비 / 단체환영 / 신바람돼지주물럭 / 212-2337 / 일반음식점
suwon,suwon__33__crop_001,TP,suwon__33__crop_001,shop=car_repair,동수원모터스,shop=car_repair,W 하우주 스즈키 수원대리점 / 동수원모터스 T.211-7120 SUZUKI
suwon,suwon__33__crop_002,FP,,,가마솥,amenity=restaurant,mLOEOO / 가마솥 / T / T. 217
suwon,suwon__33__crop_003,FP,,,동수원모터스,shop=car_repair,W 하우주 스즈키 수원대리점 / 동수원모터스 T.211-7120 SUZUKI
suwon,suwon__34__crop_001,TP,suwon__34__crop_001,amenity=restaurant,족갈비전문점 예감!,amenity=restaurant,www.jokgabi.co.kr 가맹문의 080-000-3716 SINCE 2001 / 족갈비전문점 예감! / 족갈비전문점 / 매란점 일반음식점
suwon,suwon__35__crop_001,TP,suwon__35__crop_001,amenity=restaurant,용인 전통 순대국,amenity=restaurant,24시 / 용인 전통 순대국 / 매탄점 031-213-5279
suwon,suwon__36__crop_001,TP,suwon__36__crop_001,amenity=restaurant,B래,amenity=bar,B래 / 대구에서 와요! / T.216-2766
suwon,suwon__36__crop_002,TP,suwon__36__crop_002,amenity=bar,노래하는 포장마차,amenity=bar,노래하는 / 포장마차 / 지 / 하철 / 호프·소주·막걸리·맥주 010-4143-3145
suwon,suwon__37__crop_001,TP,suwon__37__crop_001,amenity=restaurant,川味小家樂,amenity=restaurant,川味小家樂 / 213-8025 / 비가동
suwon,suwon__37__crop_002,TP,suwon__37__crop_002,amenity=restaurant,육회한 남자,amenity=restaurant,吴 육회한 남자
suwon,suwon__37__crop_003,FP,,,편떡장,shop=bakery,편떡장 / 지도(제목 없음) / 지도에 대한 설명을 입력하세요. / 12-1814
suwon,suwon__37__crop_004,FP,,,킹어나라,amenity=restaurant,킹어나라 / 951 www.ikanara.com
suwon,suwon__37__crop_005,FP,,,정육식당,amenity=restaurant,정육식당 / T.2 / Meat Restaurant
suwon,suwon__38__crop_001,TP,suwon__38__crop_001,,우리가사랑하는동네,amenity=cafe,©2019 Google / 우리가사랑하는동네
suwon,suwon__39__crop_001,TP,suwon__39__crop_001,amenity=restaurant,허제감자랑,amenity=restaurant,허제감자랑
suwon,suwon__4__crop_001,TP,suwon__4__crop_001,,복,amenity=restaurant,복 / 동태탕 / 왕해물찜 / T. 252-0678
suwon,suwon__40__crop_001,TP,suwon__40__crop_001,amenity=bar,BOBOS,amenity=bar,BAR / BOBOS
suwon,suwon__41__crop_001,TP,suwon__41__crop_001,amenity=restaurant,한라돈,amenity=restaurant,한라돈 / 단체예약: 215-9662
suwon,suwon__41__crop_002,FP,,,카페,amenity=cafe,
suwon,suwon__41__crop_003,FP,,,궁전호프,amenity=bar,궁전호프 / PALACE HOT
suwon,suwon__42__crop_001,TP,suwon__42__crop_003,amenity=restaurant,아리랑 빈대떡,amenity=restaurant,아리랑 빈대떡
suwon,suwon__42__crop_002,TP,suwon__42__crop_001,amenity=bar,BOBOS,amenity=bar,BAR / BOBOS
suwon,suwon__42__crop_003,TP,suwon__42__crop_002,amenity=restaurant,독리아 족보쌈,amenity=restaurant,독리아 족보쌈 / 창업문의1544-0711
suwon,suwon__43__crop_001,TP,suwon__43__crop_001,amenity=restaurant,통큰해물,amenity=restaurant,통큰해물 / T.215-1188
suwon,suwon__44__crop_001,TP,suwon__44__crop_001,amenity=cafe,세렌디피티,amenity=cafe,O / E셀프 / 빨래 / Coffee / Sandwich / Take-out 세렌디피티 / serendIpity
suwon,suwon__44__crop_002,FP,,,갈래방,amenity=karaoke_box,갈래방 / 매탄점
suwon,suwon__45__crop_001,TP,suwon__45__crop_002,amenity=restaurant,부부식당,amenity=restaurant,"부부식당 / (구,부부분식) 212-5563 일반음식점"
suwon,suwon__45__crop_002,TP,suwon__45__crop_001,amenity=restaurant,여왕통굴뱅이,amenity=restaurant,여왕통굴뱅이
suwon,suwon__45__crop_003,FP,,,사무소,office=company,사무소
suwon,suwon__46__crop_001,TP,suwon__46__crop_002,shop=hairdresser,디자인컷,shop=hairdresser,디자인컷 / 클리닉펌 / Hair / Day
suwon,suwon__46__crop_002,TP,suwon__46__crop_001,amenity=restaurant,김밥친구,amenity=restaurant,24 / 김밥친구 / 김밥 친구 군 김밥 친구 양
suwon,suwon__47__crop_001,TP,suwon__47__crop_002,office=estate_agent,공인중개사 굿모닝 사무소,office=estate_agent,공인중개사 / 굿모닝 / 사무소 / 등록번호:가3682-1400 대표:박경은 / T.217-0030
suwon,suwon__48__crop_001,TP,suwon__48__crop_001,amenity=restaurant,황소고집,amenity=restaurant,황소고집 / 한우곱창 / T.031-8002-8523 / 창업문의 031)216-8253 Since 1995
suwon,suwon__48__crop_002,TP,suwon__48__crop_002,amenity=restaurant,닭갈비,amenity=restaurant,또 / 닭갈비 / 치 / 호 / 포장·배달
suwon,suwon__49__crop_001,TP,suwon__49__crop_001,shop=hardware,세진상사,shop=hardware,기 / 세진상사 전철 기물 / 건축자재 / 010-5098-7449 016-357-8849
suwon,suwon__50__crop_001,TP,suwon__50__crop_002,shop=beauty,G.G.Be,amenity=cafe,G.G.Be / T.216-2585 / cafe.naver.ggbenail
suwon,suwon__50__crop_002,TP,suwon__50__crop_001,shop=hairdresser,조순헤어샵,shop=hairdresser,조순헤어샵 / 214
suwon,suwon__51__crop_001,TP,suwon__51__crop_001,office=estate_agent,비젼 공인중개사,office=estate_agent,비젼 공인중개사 / 사무소
suwon,suwon__52__crop_001,TP,suwon__52__crop_001,shop=hairdresser,모나리자,shop=hairdresser,모나리자 / 미용실 / 2F
suwon,suwon__53__crop_001,TP,suwon__53__crop_001,amenity=restaurant,수촌치킨,amenity=fast_food,FRIED&HOF / 수촌치킨 / SooChon / CHICKEN 매산점 / 수제치킨전문점 CHICKEN 본점
suwon,suwon__54__crop_001,TP,suwon__54__crop_001,amenity=restaurant,북촌순만우,amenity=fast_food,피생면 / 북촌순만우 / 가맹점문의 1588-0397    포장.배달 / T.302-7157
suwon,suwon__55__crop_001,TP,suwon__55__crop_001,amenity=fast_food,불닭발,amenity=restaurant,불닭발 / 동대문 / 수원역점 / 엽기떡볶이 포장·배달 / 244-8592
suwon,suwon__56__crop_001,TP,suwon__56__crop_001,,삼아,shop=furniture,삼아 / 주단. / 이불 / 버티칼 / 커텐 / 혼수용품 / 혼수용품 / TEL.252-6686
suwon,suwon__57__crop_001,TP,suwon__57__crop_001,amenity=pharmacy,약,amenity=pharmacy,약
suwon,suwon__58__crop_001,TP,suwon__58__crop_002,amenity=restaurant,한솥,amenity=restaurant,한솥 / 따끈한 도시락 / T. 258-0061
suwon,suwon__58__crop_002,TP,suwon__58__crop_001,shop=clothes,BYC,shop=clothes,역전BYC / BYC비와이씨 / 243-5453
suwon,suwon__58__crop_003,FP,,,수제치킨전문점,amenity=fast_food,수제치킨전문점
suwon,suwon__59__crop_001,FP,,,서수콩나루 콩나물국밥,amenity=restaurant,TATTOO헤나 / 수원행복직업소개소 / 황금의 집 244-8348 2F 웰치과 241-2828 / 서수콩나루 콩나물국밥
suwon,suwon__59__crop_002,FP,,,영광피,shop=beauty,"영광피 / TEL, 235-29"
suwon,suwon__6__crop_001,FP,,,Food Depot,shop=supermarket,19 / FD / Food Depot / TEL.
suwon,suwon__6__crop_002,FP,,,팡팡,amenity=bar,스트레스 팡팡 / 날려보자!!
suwon,suwon__6__crop_003,FP,,,,amenity=restaurant,사용해 주세요
suwon,suwon__6__crop_004,TP,suwon__6__crop_001,,NORI ZONE,amenity=bar,CCEEN!! / 디스코팡팡 / NORI ZONE / 노리존 / www.norizone.net
suwon,suwon__60__crop_001,TP,suwon__60__crop_001,amenity=pharmacy,한빛약국,amenity=pharmacy,한빛약국
suwon,suwon__60__crop_002,TP,suwon__60__crop_002,amenity=pharmacy,약,amenity=pharmacy,약
suwon,suwon__61__crop_001,TP,suwon__61__crop_002,amenity=restaurant,아르네트 전수콩나물 콩나물국밥,amenity=restaurant,아르네트 전수콩나물 콩나물국밥 / 농업도우미
suwon,suwon__61__crop_002,TP,suwon__61__crop_001,amenity=restaurant,전주콩나름 콩나물국밥,amenity=restaurant,전주콩나름 콩나물국밥 / 황금의 집 / TATTOO헤나 / 3F / 콩나물국밥 / 귀금속전문점 244-8348 / 수원역점 244-9996 244-8348 2F 웰치과
suwon,suwon__62__crop_001,TP,suwon__62__crop_002,amenity=pharmacy,권약국,amenity=pharmacy,권약국 / 국 / 16-8490
suwon,suwon__62__crop_002,TP,suwon__62__crop_001,amenity=pharmacy,권약국,amenity=pharmacy,국 / 권약국
suwon,suwon__63__crop_001,TP,suwon__63__crop_001,amenity=restaurant,곤터밥집,amenity=restaurant,곤터밥집 / 산.이.내.린.밥.상
suwon,suwon__64__crop_001,TP,suwon__64__crop_001,amenity=restaurant,곤드러리 밥집,amenity=restaurant,곤드러리 밥집
suwon,suwon__65__crop_001,TP,suwon__65__crop_001,office=estate_agent,대우 마이홈,office=estate_agent,대우 마이홈 / 공인중개사 / 오영창 사무소 / 222-8923
suwon,suwon__65__crop_002,FP,,,VALE,office=company,VALE
suwon,suwon__66__crop_001,TP,suwon__66__crop_001,office=estate_agent,대우 마이홈,office=estate_agent,대우 마이홈 / 공인중개사 / 오영창 사무소
suwon,suwon__66__crop_002,TP,suwon__66__crop_002,shop=clothes,김우식,amenity=restaurant,김우식 / VALENTI 판결선 / 이대에 명품 직수입
suwon,suwon__67__crop_001,FP,,,어부돈가,amenity=restaurant,어부돈가 / Korean Restaurant
suwon,suwon__68__crop_001,TP,suwon__68__crop_001,shop=clothes,VALENTI 편집샵,shop=clothes,VALENTI 편집샵 / 이태리 명품 직수입
suwon,suwon__68__crop_002,FP,,,마이홈,office=estate_agent,마이홈 / 통인중개사 / 오청동사무소 / 8923
suwon,suwon__69__crop_001,FP,,,정비,shop=car_repair,업체 / 사 / 정비
suwon,suwon__69__crop_002,TP,suwon__69__crop_001,shop=car_repair,신성자동차정비,shop=car_repair,2019 Goog / 신성자동차정비 / TEL238-1311
suwon,suwon__7__crop_001,TP,suwon__7__crop_001,shop=clothes,샤랄라,amenity=bar,sharalla Brush / 샤랄라 T.256.8117
suwon,suwon__70__crop_001,TP,suwon__70__crop_001,shop=car_repair,신성공업사,shop=car_repair,자동차 손해보험사 지정업체 / 신성공업사 / 특수열처리 / 검사대행 / 경정비 / T:238-1311
suwon,suwon__72__crop_001,TP,suwon__72__crop_001,amenity=restaurant,골목집,amenity=restaurant,골 / 목집 / 236-5538
suwon,suwon__73__crop_001,FP,,,목집,amenity=restaurant,목집
suwon,suwon__73__crop_002,TP,suwon__73__crop_002,amenity=restaurant,유치회관,amenity=restaurant,유치회관
suwon,suwon__73__crop_003,TP,suwon__73__crop_001,amenity=restaurant,원조,amenity=restaurant,40년 전통의 맛 / 원조 / 해장국·수육
suwon,suwon__74__crop_001,TP,suwon__74__crop_001,amenity=restaurant,순대국,amenity=restaurant,세 / 타 / 24 / 순대국
suwon,suwon__75__crop_001,TP,suwon__75__crop_001,amenity=school,정진주니어아카데미,amenity=school,1 First Class Education / 정진주니어아카데미 ● JEC 영어전문교실 / 정진학습상담센터 ● 정진학습상담센터 / 235.3000 / 교육그룹 정진 / www.gojnJ.net
suwon,suwon__76__crop_001,TP,suwon__76__crop_002,amenity=karaoke_box,럭셔리노래방파이하,amenity=karaoke_box,럭셔리노래방파이하
suwon,suwon__76__crop_002,TP,suwon__76__crop_001,shop=beauty,24시 정통마사지,shop=beauty,24시 정통마사지 / Massage shop / 회원제 쿠폰사용시 특별할인 / 예약: 231-2144
suwon,suwon__78__crop_001,TP,suwon__78__crop_001,tourism=hotel,모텔 스타일,tourism=hotel,모텔 스타일 주차장
suwon,suwon__8__crop_001,TP,suwon__8__crop_001,amenity=pharmacy,경현약국,amenity=pharmacy,경현약국 / 경
suwon,suwon__80__crop_001,FP,,,기사식,amenity=restaurant,손 / 기사식
suwon,suwon__80__crop_002,TP,suwon__80__crop_001,,Cass / Tok's! / 생맥주전문점,amenity=bar,Cass / Tok's! / 생맥주전문점 / 카스톡스|체인본부 02-574-3222 / 인계본점 267-0331
suwon,suwon__81__crop_001,FP,,,시골집,amenity=restaurant,사 / 시골집 / T233-2453
suwon,suwon__81__crop_002,FP,,,LION PC,amenity=internet_cafe,LION PC / PC
suwon,suwon__82__crop_001,FP,,,시골집,amenity=restaurant,시골집 / 시골집 T 233-2453
suwon,suwon__83__crop_001,TP,suwon__83__crop_001,amenity=restaurant,시온성,amenity=restaurant,Chinese restaurant / 시온성 / 중국요리전문점 시온성 223-7747
suwon,suwon__84__crop_001,TP,suwon__84__crop_001,shop=furniture,수입 엔틱 가구,shop=furniture,수입 엔틱 가구 / 수입
suwon,suwon__85__crop_001,TP,suwon__85__crop_001,amenity=restaurant,대게/킹크랩/랍스터,amenity=restaurant,대게/킹크랩/랍스터
suwon,suwon__86__crop_001,TP,suwon__86__crop_001,shop=furniture,수입,shop=furniture,수입 / 엔틱가구
suwon,suwon__86__crop_002,TP,suwon__86__crop_002,shop=furniture,엔텍,office=company,ae / 엔텍 / 223-9449 / verona korea co.kr / VERONA
suwon,suwon__87__crop_001,TP,suwon__87__crop_001,tourism=hotel,ILMARE,tourism=hotel,HOTEL / ILMARE
suwon,suwon__88__crop_001,FP,,,영수사,office=estate_agent,영수사
suwon,suwon__89__crop_001,TP,suwon__89__crop_001,amenity=parking,갤러리,amenity=parking,갤러리 / P유료주차장 / T:233-7790
suwon,suwon__9__crop_001,TP,suwon__9__crop_001,amenity=fast_food,TOAST& COFFEE Isaac,amenity=cafe,TOAST& / COFFEE / Isaac / 242-7733 / 이삭 토스트&커피
suwon,suwon__9__crop_002,TP,suwon__9__crop_002,,Lavender / 라벤더,shop=beauty,Lavender / 라벤더 / 2호점 일반음식점 / 내일하트 & 속눈썹연장
suwon,suwon__90__crop_001,TP,suwon__90__crop_001,shop=hairdresser,가르마 Garma Hair 두피탈모센터,shop=hairdresser,가르마 Garma Hair 두피탈모센터 / Garma Hair / 031 267 0895
suwon,suwon__91__crop_001,TP,suwon__91__crop_001,amenity=restaurant,부안 바지라촌,amenity=restaurant,BUAN BAJIRAK CHON / 부안 바지라촌 / 바지락요리 235-0000
suwon,suwon__92__crop_001,TP,suwon__92__crop_001,amenity=restaurant,신촌옥설렁탕해장국,amenity=restaurant,본점 / 신촌옥설렁탕해장국 / 232 / 1811 / 24시영업
suwon,suwon__93__crop_001,TP,suwon__93__crop_001,,The Grill,amenity=restaurant,한우 Grill / The / 참숯한우전문점 / KOREA RESTAURANT / THE GRILL T.239-1010 2F / aura / PREMIUM MULTI
suwon,suwon__93__crop_002,TP,suwon__93__crop_002,shop=clothes,프리미엄멀티샵,shop=supermarket,PREMIUM MULTI SHOP / 프리미엄멀티샵
suwon,suwon__94__crop_001,FP,,,Grill RESTAURANT 참숯한우전문점,amenity=restaurant,우 / Grill / RESTAURANT / 참숯한우전문점 / 9-1010 / 2F
suwon,suwon__94__crop_002,TP,suwon__94__crop_001,shop=beauty,라미웨딩쥬얼리,shop=jewelry,라미웨딩쥬얼리 / SHOP
suwon,suwon__94__crop_003,FP,,,JM MULTI SHOP,shop=convenience,JM MULTI SHOP / 프리미엄멀티샵
suwon,suwon__96__crop_001,FP,,,관금. 도장 보험처리전문,office=company,관금. 도장 보험처리전문 / 검사대행 / F
suwon,suwon__96__crop_002,FP,,,O,amenity=cafe,O
suwon,suwon__96__crop_003,TP,suwon__96__crop_001,shop=car_repair,르노삼성자동차 인계점,shop=car_repair,TT / T / SAMSUNG / 르노삼성자동차 인계점 225-8101 / 지명경비모니터
suwon,suwon__97__crop_001,TP,suwon__97__crop_001,amenity=restaurant,본점,amenity=pharmacy,본점 / 업원번호 41-2011-0004940 가영점문의 031 238 8565
suwon,suwon__98__crop_001,TP,suwon__98__crop_001,amenity=restaurant,본점,office=company,보 / 본점 / 가맹점문의 031 238 8565 / 업장번호 41-2011-0004940
suwon,suwon__99__crop_001,TP,suwon__99__crop_001,amenity=restaurant,RESTAURANT,amenity=restaurant,©2019 Google / RESTAURANT
